file,vehicle_id,n_rows,time_col,error_source_cols,schema_ok,time_ok,finite_state_ok,end_guide_any,end_guide_final,final_row_ok,end_reason_final,terminal_reason_ok,success_flag_any,success_cols,close_pass_any,close_cols,replayed_dwell,dwell_entry_idx,dwell_confirm_idx,max_replayed_dwell_count,logging_audit_pass,replayed_strict_success,notes
outputs\logging_audit_B5D_input_stage\audit_input_00223.csv,0,5858,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5850,5852,6,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00223.csv,1,5829,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5822,5824,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00223.csv,2,5817,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5809,5811,6,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00224.csv,0,5843,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5835,5837,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00224.csv,1,5834,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5826,5828,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00224.csv,2,5803,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5795,5797,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00225.csv,0,5849,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5841,5843,6,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00225.csv,1,5837,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5829,5831,6,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00225.csv,2,5812,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5804,5806,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00226.csv,0,5856,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5848,5850,6,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00226.csv,1,5840,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5832,5834,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00226.csv,2,5822,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5814,5816,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00227.csv,0,5851,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5843,5845,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00227.csv,1,5829,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5820,5822,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00227.csv,2,5805,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5796,5798,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00228.csv,0,5857,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5849,5851,6,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00228.csv,1,5834,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5826,5828,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00228.csv,2,5824,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5816,5818,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00229.csv,0,5849,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5841,5843,6,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00229.csv,1,5826,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5817,5819,6,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00229.csv,2,5810,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5802,5804,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00230.csv,0,5855,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5846,5848,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00230.csv,1,5823,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5814,5816,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00230.csv,2,5809,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5800,5802,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00231.csv,0,5852,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5844,5846,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00231.csv,1,5834,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5825,5827,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00231.csv,2,5812,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5804,5806,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00232.csv,0,5839,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5831,5833,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00232.csv,1,5832,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5823,5825,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00232.csv,2,5808,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5800,5802,4,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00233.csv,0,5851,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5843,5845,6,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00233.csv,1,5828,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5820,5822,6,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00233.csv,2,5808,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5800,5802,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00234.csv,0,5859,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5851,5853,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00234.csv,1,5829,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5821,5823,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00234.csv,2,5817,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5808,5810,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00235.csv,0,5858,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5850,5852,6,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00235.csv,1,5829,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5821,5823,6,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00235.csv,2,5809,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5801,5803,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00236.csv,0,5857,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5849,5851,6,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00236.csv,1,5820,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5812,5814,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00236.csv,2,5829,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5821,5823,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00237.csv,0,5858,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5850,5852,6,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00237.csv,1,5835,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5826,5828,6,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00237.csv,2,5823,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5815,5817,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00238.csv,0,5859,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5851,5853,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00238.csv,1,5844,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5836,5838,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00238.csv,2,5814,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5805,5807,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00239.csv,0,5860,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5851,5853,6,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00239.csv,1,5843,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5835,5837,5,True,True,
outputs\logging_audit_B5D_input_stage\audit_input_00239.csv,2,5805,global_t,height;velocity;s_go,True,True,True,True,True,True,taem_dwell_reached,True,True,taem_success_latched;taem_reached_ever;taem_reached_event;taem_reached,False,close_pass_escape,True,5797,5799,4,True,True,
